6399	11181	346821	carbohydrate ingestion in team sport	Carbohydrate loading
6400	11269	3498684	Slavery and Race	North Star (anti-slavery newspaper)
6401	11309	23916629	electronic books	E-book
6402	11213	4446013	Dance technician (ballet	Marie Sallé
6403	11310	248932	application development	Software development
6404	11311	382466	graphics	Graphics
6405	11204	26303404	US legal history/civil rights	Harvard Civil Rights-Civil Liberties Law Review
6406	11206	6900001	organic photochemistry	Photochemical and Photobiological Sciences
6407	11163	10332	Developing preservice in-class activities across Bloom's taxonomy	Educational psychology
6408	11278	1615619	teaching of writing	Gerald Graff
6409	11232	1020960	Modern American literature	Sabine Ulibarrí
6410	11279	13269942	First-year composition	First Year Composition
6411	11287	6674412	energy use	Energy use
6412	11250	17679394	political campaigns and management	John Weaver (political consultant)
6413	11231	1061167	Modern American drama	Verse drama and dramatic verse
6414	11281	19290754	education for democracy	Democracy Watch (Canada)
6415	11147	220362	economic and social change in developing and emerging countries	Historical school of economics
6416	11272	7773579	1619-Present	George Carleton
6417	15675	480289	collaborative filtering	Collaborative filtering
6418	11252	145094	model UN/international organization	XML Metadata Interchange
6419	4725	3551117	Latin American politics	BBC Mundo
6420	11256	24236	power	Power (physics)
6421	11078	33130153	use of web 2.0 technologies in teaching	Flip teaching
6422	979	8377	databases	Database
6423	11290	31491	computers in chemistry	Theoretical chemistry
6424	11289	11422376	RNA and proteins	U1 spliceosomal RNA
6425	11326	33870	Walt Whitman	Walt Whitman
6426	11298	685151	impact of instructional technology	Explicitly parallel instruction computing
6427	2542	1589303	introductory psychology	Behavioural sciences
6428	11255	829338	privilege	Law of Privilege
6429	10766	5246067	women and gender	Gender history
6430	11294	3243473	introdction to theatre	Boeing XB-59
6431	11243	695004	jazz studies (performance and research)	Larry Ridley
6432	11246	938586	improvisational process	Creativity techniques
6433	11283	1406840	physial chemistry	Artemether
6434	11354	7338685	religion and gender	Gender and religion
6435	11276	3064055	Post-conflict African education	Pearson Peacekeeping Centre
6436	11357	1656748	family practice	Family medicine
6437	11299	9955675	Cognitive changes in aging	Cognitive deficit
6438	11364	3002191	individual practice	Network of practice
6439	11286	14780916	Laser spectroscopy & computer modeling of DNA	Max Planck Institute of Quantum Optics
6440	11249	7931842	Long-term US foreign policy trends and moods	Foreign policy interest group
6441	2259	1183118	single molecule fluorescence	Total internal reflection fluorescence microscope
6442	11328	1270090	academic culture	Academic administration
6443	11363	2539563	Sociology of the family	Sociology of the family
6444	11307	6216615	Viabiity of on-line homework tutorials and quizzes	1989 US Open – Men's Singles
6445	11331	18453514	Atlantic studies	Atlantic history
6446	11346	1311843	Mathmatical modeling of dunes (geology)	Gibraltar Point
6447	2954	2593	Accounting	Accountancy
6448	11327	5935573	literary and cultural theory	New Literary History
6449	11293	18948474	CADD for drafting and design	Drafter
6450	11368	10052888	Retirement Planning	Retirement planning
6451	11338	242001	Nuclear chemistry	Nuclear chemistry
6452	11369	3454452	national health care	National health insurance
6453	11343	1020272	RBS)	RBS
6454	11341	2527085	Radiodating	Isotopes of magnesium
6455	11304	26369912	Nuclear physics theory	Hans Bethe Prize
6456	11347	17584701	the infinite/math-theological topics	Arithmetic dynamics
6457	11300	406608	brain hemisphere differences in perception of emotion and language	Cerebral hemisphere
6458	11345	4662960	dynamical systems/chaos	Intermittency
6459	11332	20532971	instr Tech	Emly Starr
6460	11378	5174275	weight discrimination	Weightism
6461	11176	16782759	language arts from birth to grade 3	Education in Slovenia
6462	797	287860	Public law	Public law
6463	11348	4061767	Analysis/math modeling	Lorentz–Heaviside units
6464	11329	6556867	photography and painting	Outline of photography
6465	287	28190146	assessment	Assessment
6466	11358	1779628	Retirement transition	Markham Transit
6467	4271	39562	environmental geochemistry	Geochemistry
6468	11337	382958	Forensic geochemistry	Contamination
6469	11333	5028379	EnglishAmerican literature (19th century)	Odell School, North Carolina
6470	15232	27932269	LPGA Class A teaching professional	Sharon Miller
6471	124	6880483	philosophy of mind	Philosophy of mind
6472	1492	424789	cultural history	Cultural history
6473	11382	1400966	domestic politics	Nick Cohen
6474	255	273285	race and ethnicity	Race and ethnicity in the United States Census
6475	11355	888804	Interdisciplinary approaches to immigration studies	Center Leo Apostel for Interdisciplinary Studies
6476	11379	9352588	Abnormal & clinical psychology	Journal of Abnormal Psychology
6477	11339	61275	Cathodoluminescence and Ion Beam Induced Luminescence	Cathodoluminescence
6478	11373	3465210	ensemble theatres	Berliner Ensemble
6479	11366	25221376	Personal Investing	Trustee Investments Act 1961
6480	11352	958156	re-imagining history surveys	Rape fantasy
6481	11340	288050	Ion Beam Analysis (PIXE	Particle-induced X-ray emission
6482	11371	40995	Faith Integration Business	Data integrity
6483	11362	3002191	group practice	Network of practice
6484	11351	390698	gilded age/progressive era	Gilding
6485	11302	4987263	K-12 science teacher professional development	National Science Teachers Association
6486	11411	19616384	modern algebra	Abstract algebra
6487	10470	507197	psychology of religion	Psychology of religion
6488	2354	1749993	20th century U.S. history	20th Century Fox Home Entertainment
6489	11342	934449	Radioactive Nuclear Beam studies	Energy amplifier
6490	11321	285943	Social science research methods	Social statistics
6491	11359	11717147	group and families	Robin Skynner
6492	15233	28010342	Head lacrosse coach	Richie Meade
6493	11375	8526759	innovative directing approaches	Eco-innovation
6494	11374	23196301	Contemporary/alternative theatre	W. J. MacQueen-Pope
6495	11404	8276117	Use of technology in teaching	Demonstration (teaching)
6496	11330	216892	faculty-student collaborative research	Umeå Institute of Technology
6497	11353	3205066	US History/Western Art	John Curtin College of the Arts
6498	11426	30862657	race & ethnicity	Sociology of race and ethnic relations
6499	11387	29803122	pharmaceuticals in ground water	Faculty of Pharmaceutical Medicine
6500	11361	22018559	Social work ethics	Business Ethics Quarterly
6501	11384	2173224	evangelicalism and public policy	Christian Union (students)
6502	11406	6639212	Labor and Demographic Economics	David E. Bloom
6503	11367	4684493	Seminar: U2 - The Music Group	U2 (EP)
6504	11401	1136960	Operations strategy	Exit strategy
6505	3120	15201	interdisciplinary teaching and learning	Interdisciplinarity
6506	11314	742316	Teaching Pedagogy	Critical pedagogy
6507	11450	298221	internships	Internship
6508	11397	4089030	iterdisciplinary humanities	Arthur Rylah
6509	11408	598190	Christian Perspectives on Economics	Ewen McQueen
6510	11417	852274	Introduction to Social Welfare	Social policy
6511	132	2241273	philosophy and literature	Philosophy and literature
6512	11451	169409	happiness	Happiness
6513	11418	72487	Nonprofits	Nonprofit organization
6514	41	492271	clinical psychology	Clinical psychology
6515	11415	3512501	Child Welfare	Child protection
6516	11360	25879157	social work practice with individals	Individual
6517	949	852274	Social Policy	Social policy
6518	11407	13797878	Economics of Religion	Economics of religion
6519	11388	3126050	computer use in general chemistry lab	Govind Ballabh Pant Engineering College
6520	11452	246042	forgiveness	Forgiveness
6521	11423	18651361	Intro to sociology	The State (book)
6522	11400	1489989	Faith integration in management practices	Biblical infallibility
6523	10320	1023078	human resource management	Human resource management
6524	11396	5902984	issues in higher education	Times Higher Education
6525	1132	18178	labor economics	Labour economics
6526	11429	14599027	change management	Change management
6527	11431	9597816	Introductory statistics	Schaum's Outlines
6528	1970	14117	history of Christianity	History of Christianity
6529	11405	16161553	issues of generational justice	Equal Justice Works
6530	11457	284770	Aviation security	Airport security
6531	3331	239450	Business Strategy	Strategic management
6532	11432	16017459	Statistical genetics/epidemiology	Genetic epidemiology
6533	11402	1993994	Operations management	Operations management
6534	11380	6666561	Work & family	Family Plan
6535	11420	1921713	Global Social Welfare	Gøsta Esping-Andersen
6536	11460	7071096	Engineering Design	Engineering design process
6537	11257	934991	influences on body image in men and women	Body proportions
6538	11462	18233581	Finite Element Analysis	Finite element method
6539	11419	23249502	Organizations and Community Assessment	Pearson Assessment & Information
6540	11481	2332422	carcinogenesis	Carcinogenesis
6541	11464	184726	Heat transfer	Heat transfer
6542	11266	846768	It is my sense that many GLCA institutions are like Hope in that they are struggling with issues of copyright and scholarly Communication on campus ? particularly as it relates to electronic curse content	Antioch College
6543	11424	2546164	millennial students and their helicopter parents	Helicopter parent
6544	11422	4613541	Social construction of mothering	The Social Construction of Reality
6545	576	145439	women's rights	Women's rights
6546	11459	3171916	Aircraft hardening	Peening
6547	11385	442277	Constitutional politics	Uncodified constitution
6548	11449	3401245	clinical and health  psychology topics	Outline of psychology
6549	11447	23732	Psychophysiology of emotion	Psychophysiology
6550	2559	1010051	Spanish Culture	Culture of Spain
6551	11428	20533662	Management theory and management seminar	Pembroke Center for Teaching and Research on Women
6552	11410	24062516	Noncommutative ring theory	Noncommutative ring
6553	4885	562444	Spanish literature	Spanish literature
6554	11425	4556457	sociology of gender/women's studies	Michael Messner
6555	11442	29704723	youth sports	Ministry of Youth and Sports (Azerbaijan)
6556	11383	21291800	church/state relations/establshment clause jurisprudence	Lamb's Chapel v. Center Moriches Union Free School District
6557	11470	1268501	Phenomenology - Merlau-Ponty	Neurophenomenology
6558	11444	507197	psychology and religion	Psychology of religion
6559	11399	15644127	introduction to business and organizations	New York Institute of Finance
6560	11394	4466491	advanced research lab	HP Labs
6561	11456	3133513	Impulse-loading of structures	Solar Impulse
6562	11120	416779	Theatre design	Scenic design
6563	11501	411844	Native American music	Native American music
6564	11461	29330	Dynamic response of structures	Social dynamics
6565	477	14567	International Trade	International trade
6566	11471	1509154	contemporary social theory	Cultural critic
6567	1319	14052169	women's literature	Women's writing
6568	11458	716158	Rapid Decompression of Aircraft	Descent (aircraft)
6569	11455	7514373	Blast Loading of Structures	John Baker, Baron Baker
6570	11482	709137	cytochrome P450 enzymes	Cytochrome P450
6571	11463	226020	Dynamics of Mechanical Systems	Dynamics (mechanics)
6572	11469	1111945	eg	.eg
6573	11474	10603504	geographical theory: Lefebure	Estelle Lefébure
6574	11479	408891	Corporate Politics	Corporate nationalism
6575	11478	1078	anti-Semitism	Antisemitism
6576	11393	812109	Beneficial effects of distributed retrieval on memory	Evolvability
6577	3271	1799316	International Finance	International finance
6578	11486	18612	Foundation of the liberal arts	Liberal arts college
6579	11473	16054426	feminist thoeory	Rape in the Bosnian War
6580	11466	3775861	Feminist Studies of Religion	The Feminists
6581	11443	1422176	Developmental pychology	Developmental robotics
6582	849	1519875	disability studies	Disability studies
6583	11505	7253842	educational leadership	Educational leadership
